,game_date,total_pts,fga,fg3a,total_min,total_games,season_type,season,league_avg_ppm,league_avg_fg3a_fga,days_since_last_game,date_num,weights,league_predictions,weighted_mse
0,2017-10-18,2366.0,1946.0,604.0,5259.0,11,0.0,2018,0.44989541737973,0.3103802672147996,1.0,0.009433962264150886,0.0045593310482009855,0.2759362459182739,5.409147511896087e-06
1,2017-10-19,606.0,539.0,172.0,1419.0,3,0.0,2018,0.427061310782241,0.31910946196660483,1.0,0.014150943396226412,0.0012628362975232944,0.27123773097991943,2.8940452613405487e-06
2,2017-10-20,2178.0,1731.0,557.0,4774.0,10,0.0,2018,0.45622119815668205,0.3217793183131138,1.0,0.018867924528301883,0.004055602283882788,0.29982104897499084,1.9554718774451998e-06
3,2017-10-20,2178.0,1731.0,557.0,4774.0,10,0.0,2018,0.45622119815668205,0.3217793183131138,1.0,0.018867924528301883,0.004055602283882788,0.29982104897499084,1.9554718774451998e-06
4,2017-10-22,678.0,536.0,169.0,1425.0,3,0.0,2018,0.47578947368421054,0.31529850746268656,1.0,0.028301886792452824,0.0012558075240676919,0.2655697911977768,3.1055432155859845e-06
5,2017-10-22,678.0,536.0,169.0,1425.0,3,0.0,2018,0.47578947368421054,0.31529850746268656,1.0,0.028301886792452824,0.0012558075240676919,0.2655697911977768,3.1055432155859845e-06
6,2017-10-24,1295.0,1006.0,332.0,2865.0,6,0.0,2018,0.45200698080279234,0.33001988071570576,1.0,0.037735849056603765,0.002356982032112123,0.2680487632751465,9.051799514106935e-06
7,2017-10-25,2093.0,1709.0,593.0,4769.0,10,0.0,2018,0.4388760746487733,0.3469865418373318,1.0,0.042452830188679236,0.004004057945208368,0.2798304557800293,1.8058060667128336e-05
8,2017-10-27,1466.0,1235.0,416.0,3345.0,7,0.0,2018,0.4382660687593423,0.3368421052631579,1.0,0.05188679245283023,0.0028935117392231333,0.29630202054977417,4.755482112197699e-06
9,2017-10-28,1574.0,1332.0,507.0,3820.0,8,0.0,2018,0.4120418848167539,0.38063063063063063,1.0,0.05660377358490565,0.003120775414287622,0.26906609535217285,3.884318536630094e-05
10,2017-10-28,1574.0,1332.0,507.0,3820.0,8,0.0,2018,0.4120418848167539,0.38063063063063063,1.0,0.05660377358490565,0.003120775414287622,0.26906609535217285,3.884318536630094e-05
11,2017-10-30,1943.0,1540.0,528.0,4324.0,9,0.0,2018,0.44935245143385755,0.34285714285714286,1.0,0.06603773584905659,0.003608103707209413,0.2718967795372009,1.8168148574792402e-05
12,2017-10-31,827.0,713.0,213.0,1913.0,4,0.0,2018,0.43230527966544696,0.29873772791023845,1.0,0.070754716981132,0.0016705051579482542,0.27561256289482117,8.933414841350488e-07
13,2017-11-01,2617.0,2079.0,730.0,5758.0,12,0.0,2018,0.4544980896144495,0.3511303511303511,1.0,0.07547169811320753,0.004870940004732707,0.2753245532512665,2.799094924650132e-05
14,2017-11-02,427.0,335.0,92.0,950.0,2,0.0,2018,0.4494736842105263,0.2746268656716418,1.0,0.080188679245283,0.0007848797025423074,0.2829594314098358,5.449549419714732e-08
15,2017-11-03,2553.0,2045.0,721.0,5737.0,12,0.0,2018,0.44500610074952063,0.35256723716381416,1.0,0.08490566037735847,0.004791280572235876,0.2846350818872452,2.211069483751386e-05
16,2017-11-03,2553.0,2045.0,721.0,5737.0,12,0.0,2018,0.44500610074952063,0.35256723716381416,1.0,0.08490566037735847,0.004791280572235876,0.2846350818872452,2.211069483751386e-05
17,2017-11-04,1055.0,852.0,290.0,2447.0,5,0.0,2018,0.4311401716387413,0.3403755868544601,1.0,0.08962264150943394,0.0019961716613911815,0.26694151759147644,1.0764480501712967e-05
18,2017-11-05,2112.0,1710.0,572.0,4777.0,10,0.0,2018,0.4421184844044379,0.3345029239766082,1.0,0.09433962264150941,0.004006400869693569,0.30241793394088745,4.124375695820062e-06
19,2017-11-07,2167.0,1685.0,570.0,4780.0,10,0.0,2018,0.45334728033472804,0.33827893175074186,1.0,0.10377358490566035,0.003947827757563546,0.2928636074066162,8.142598794566271e-06
20,2017-11-08,1092.0,860.0,263.0,2389.0,5,0.0,2018,0.4570950188363332,0.3058139534883721,1.0,0.10849056603773588,0.002014915057272789,0.3002896308898926,6.149146015266834e-08
21,2017-11-09,1088.0,859.0,311.0,2379.0,5,0.0,2018,0.4573350147120639,0.3620488940628638,1.0,0.11320754716981135,0.002012572132787588,0.3039427399635315,6.795097896477848e-06
22,2017-11-09,1088.0,859.0,311.0,2379.0,5,0.0,2018,0.4573350147120639,0.3620488940628638,1.0,0.11320754716981135,0.002012572132787588,0.3039427399635315,6.795097896477848e-06
23,2017-11-11,2396.0,1855.0,586.0,5248.0,11,0.0,2018,0.4565548780487805,0.3159029649595687,1.0,0.12264150943396224,0.004346124920047702,0.2895164340734482,3.025985182499238e-06
24,2017-11-11,2396.0,1855.0,586.0,5248.0,11,0.0,2018,0.4565548780487805,0.3159029649595687,1.0,0.12264150943396224,0.004346124920047702,0.2895164340734482,3.025985182499238e-06
25,2017-11-13,1836.0,1500.0,535.0,4294.0,9,0.0,2018,0.42757335817419656,0.3566666666666667,1.0,0.13207547169811318,0.0035143867278013764,0.2884467840194702,1.635578850560284e-05
26,2017-11-13,1836.0,1500.0,535.0,4294.0,9,0.0,2018,0.42757335817419656,0.3566666666666667,1.0,0.13207547169811318,0.0035143867278013764,0.2884467840194702,1.635578850560284e-05
27,2017-11-15,2264.0,1839.0,621.0,5235.0,11,0.0,2018,0.43247373447946513,0.3376835236541599,1.0,0.14150943396226412,0.004308638128284487,0.2915773242712021,9.159223746978224e-06
28,2017-11-15,2264.0,1839.0,621.0,5235.0,11,0.0,2018,0.43247373447946513,0.3376835236541599,1.0,0.14150943396226412,0.004308638128284487,0.2915773242712021,9.159223746978224e-06
29,2017-11-17,2339.0,1922.0,656.0,5293.0,11,0.0,2018,0.44190440204043074,0.3413111342351717,1.0,0.15094339622641506,0.004503100860556163,0.2828572392463684,1.5386455476829272e-05
30,2017-11-17,2339.0,1922.0,656.0,5293.0,11,0.0,2018,0.44190440204043074,0.3413111342351717,1.0,0.15094339622641506,0.004503100860556163,0.2828572392463684,1.5386455476829272e-05
31,2017-11-19,1286.0,1059.0,363.0,2849.0,6,0.0,2018,0.4513864513864514,0.34277620396600567,1.0,0.160377358490566,0.0024811570298277717,0.30913448333740234,2.8080875960829137e-06
32,2017-11-20,2216.0,1853.0,616.0,5302.0,11,0.0,2018,0.4179554884949076,0.3324338909875877,1.0,0.16509433962264153,0.0043414390710773,0.28775686025619507,8.665673344610108e-06
33,2017-11-21,197.0,184.0,76.0,482.0,1,0.0,2018,0.4087136929460581,0.41304347826086957,1.0,0.16981132075471694,0.0004310981052769688,0.30619627237319946,4.921556251752856e-06
34,2017-11-22,2959.0,2411.0,817.0,6736.0,14,0.0,2018,0.4392814726840855,0.3388635420987142,1.0,0.17452830188679247,0.005648790933819412,0.2915928363800049,1.2622334166066863e-05
35,2017-11-22,2959.0,2411.0,817.0,6736.0,14,0.0,2018,0.4392814726840855,0.3388635420987142,1.0,0.17452830188679247,0.005648790933819412,0.2915928363800049,1.2622334166066863e-05
36,2017-11-24,2143.0,1773.0,591.0,4781.0,10,0.0,2018,0.44823258732482746,0.3333333333333333,2.0,0.17924528301886788,0.004154005112261227,0.2770148515701294,1.3175554561142518e-05
37,2017-11-25,2061.0,1665.0,569.0,4737.0,10,0.0,2018,0.435085497150095,0.34174174174174177,1.0,0.1839622641509434,0.0039009692678595278,0.28408676385879517,1.296719819113882e-05
38,2017-11-27,1748.0,1360.0,483.0,3784.0,8,0.0,2018,0.4619450317124736,0.3551470588235294,1.0,0.19339622641509435,0.003186377299873248,0.30520468950271606,7.947590523789041e-06
39,2017-11-29,2236.0,1703.0,532.0,4813.0,10,0.0,2018,0.46457510907957617,0.3123899001761597,1.0,0.2028301886792453,0.003990000398297162,0.28159335255622864,3.7842254855295787e-06
40,2017-11-29,2236.0,1703.0,532.0,4813.0,10,0.0,2018,0.46457510907957617,0.3123899001761597,1.0,0.2028301886792453,0.003990000398297162,0.28159335255622864,3.7842254855295787e-06
41,2017-12-01,1708.0,1356.0,422.0,3807.0,8,0.0,2018,0.44864722878907276,0.3112094395280236,1.0,0.21226415094339623,0.003177005601932444,0.2945602238178253,8.8065446405591e-07
42,2017-12-02,1737.0,1360.0,457.0,3834.0,8,0.0,2018,0.45305164319248825,0.3360294117647059,1.0,0.2169811320754717,0.003186377299873248,0.27139633893966675,1.3310881196900006e-05
43,2017-12-03,1031.0,838.0,285.0,2383.0,5,0.0,2018,0.4326479227864037,0.34009546539379476,1.0,0.22169811320754718,0.001963370718598369,0.2680334448814392,1.0195656130544946e-05
44,2017-12-07,827.0,672.0,231.0,1918.0,4,0.0,2018,0.4311783107403545,0.34375,1.0,0.24056603773584906,0.0015744452540550164,0.29355111718177795,3.96748842226242e-06
45,2017-12-08,1696.0,1375.0,446.0,3927.0,8,0.0,2018,0.4318818436465495,0.32436363636363635,1.0,0.24528301886792453,0.0032215211671512613,0.28178566694259644,5.8402425044600825e-06
46,2017-12-09,2124.0,1676.0,565.0,4823.0,10,0.0,2018,0.4403897988803649,0.3371121718377088,1.0,0.25,0.003926741437196738,0.28322672843933105,1.1401847473652311e-05
47,2017-12-10,1265.0,997.0,341.0,2892.0,6,0.0,2018,0.43741355463347165,0.3420260782347041,1.0,0.2547169811320754,0.0023358957117453148,0.2934485673904419,5.512187274979532e-06
48,2017-12-12,1452.0,1261.0,412.0,3430.0,7,0.0,2018,0.42332361516034983,0.3267248215701824,1.0,0.2641509433962264,0.002954427775838357,0.26921549439430237,9.771246084650948e-06
49,2017-12-13,1868.0,1534.0,489.0,4280.0,9,0.0,2018,0.43644859813084114,0.31877444589308995,1.0,0.2688679245283019,0.0035940461602982075,0.30963069200515747,3.004918565571786e-07
50,2017-12-14,1068.0,842.0,295.0,2380.0,5,0.0,2018,0.44873949579831934,0.3503562945368171,1.0,0.27358490566037735,0.0019727424165391725,0.28548699617385864,8.30135112384541e-06
51,2017-12-15,2298.0,1940.0,667.0,5467.0,11,0.0,2018,0.42034022315712455,0.3438144329896907,1.0,0.2783018867924528,0.0045452735012897795,0.2900758981704712,1.3125977741191074e-05
52,2017-12-18,2109.0,1719.0,541.0,4833.0,10,0.0,2018,0.43637492240844195,0.314717859220477,1.0,0.29245283018867924,0.004027487190060377,0.2982897460460663,1.086949932519263e-06
53,2017-12-19,652.0,506.0,187.0,1424.0,3,0.0,2018,0.45786516853932585,0.3695652173913043,1.0,0.2971698113207547,0.0011855197895116643,0.27546319365501404,1.0498004017788096e-05
54,2017-12-22,1931.0,1542.0,514.0,4265.0,9,0.0,2018,0.45275498241500584,0.3333333333333333,1.0,0.3113207547169811,0.003612789556179815,0.2797272801399231,1.0381744363272849e-05
55,2017-12-23,2714.0,2202.0,699.0,6231.0,13,0.0,2018,0.43556411490932434,0.31743869209809267,1.0,0.3160377358490566,0.00515911971641242,0.3030875325202942,1.0625505316395931e-06
56,2017-12-27,2140.0,1702.0,581.0,4801.0,10,0.0,2018,0.44574047073526346,0.34136310223266747,1.0,0.330188679245283,0.003987657473811961,0.26041001081466675,2.6132726492251414e-05
57,2017-12-29,1947.0,1573.0,528.0,4293.0,9,0.0,2018,0.453529000698812,0.3356643356643357,1.0,0.33962264150943394,0.0036854202152210433,0.28211405873298645,1.0568429530159895e-05
58,2017-12-30,1480.0,1208.0,382.0,3325.0,7,0.0,2018,0.44511278195488724,0.3162251655629139,1.0,0.3443396226415094,0.0028302527781227083,0.2636449337005615,7.824745465855564e-06
59,2018-01-03,2645.0,2067.0,686.0,5679.0,12,0.0,2018,0.4657510125022011,0.331881954523464,1.0,0.3632075471698113,0.004842824910910297,0.28310365974903107,1.1522640051724126e-05
60,2018-01-03,2645.0,2067.0,686.0,5679.0,12,0.0,2018,0.4657510125022011,0.331881954523464,1.0,0.3632075471698113,0.004842824910910297,0.28310365974903107,1.1522640051724126e-05
61,2018-01-05,2050.0,1711.0,586.0,4781.0,10,0.0,2018,0.4287805898347626,0.342489772063121,1.0,0.37264150943396224,0.00400874379417877,0.28063443303108215,1.5337786349046183e-05
62,2018-01-06,1707.0,1393.0,454.0,3824.0,8,0.0,2018,0.44639121338912136,0.32591529073941133,1.0,0.37735849056603776,0.003263693807884878,0.2749766707420349,8.468446685772368e-06
63,2018-01-07,1081.0,867.0,283.0,2372.0,5,0.0,2018,0.4557335581787521,0.3264129181084198,1.0,0.38207547169811323,0.0020313155286691953,0.2846757173538208,3.5385393144166023e-06
64,2018-01-08,1762.0,1418.0,469.0,3849.0,8,0.0,2018,0.45778124188100805,0.3307475317348378,1.0,0.3867924528301887,0.003322266920014901,0.2784334421157837,9.092260414291512e-06
65,2018-01-09,800.0,678.0,208.0,1906.0,4,0.0,2018,0.4197271773347324,0.30678466076696165,1.0,0.3915094339622642,0.001588502800966222,0.28861352801322937,5.245078439833714e-07
66,2018-01-11,859.0,698.0,246.0,1908.0,4,0.0,2018,0.45020964360587,0.3524355300859599,1.0,0.4009433962264151,0.0016353612906702404,0.28204604983329773,8.102690130213798e-06
67,2018-01-12,1869.0,1513.0,505.0,4312.0,9,0.0,2018,0.43344155844155846,0.33377395902181095,1.0,0.4056603773584906,0.003544844746108988,0.2722245752811432,1.3429029782293332e-05
68,2018-01-13,1517.0,1239.0,406.0,3429.0,7,0.0,2018,0.44240303295421407,0.327683615819209,1.0,0.41037735849056606,0.0029028834371639368,0.28543129563331604,5.182397508046822e-06
69,2018-01-14,855.0,679.0,227.0,1943.0,4,0.0,2018,0.4400411734431292,0.33431516936671574,1.0,0.41509433962264153,0.001590845725451423,0.28548264503479004,3.7935552678419326e-06
70,2018-01-15,2369.0,1875.0,619.0,5238.0,11,0.0,2018,0.45227185948835436,0.33013333333333333,1.0,0.419811320754717,0.00439298340975172,0.30277588963508606,3.2878393683772966e-06
71,2018-01-16,875.0,733.0,253.0,1937.0,4,0.0,2018,0.45172947857511614,0.3451568894952251,1.0,0.42452830188679247,0.0017173636476522725,0.2321542352437973,2.193004660814131e-05
72,2018-01-17,2094.0,1716.0,580.0,4777.0,10,0.0,2018,0.4383504291396274,0.337995337995338,1.0,0.42924528301886794,0.004020458416604774,0.2914378046989441,8.714761370335581e-06
73,2018-01-17,2094.0,1716.0,580.0,4777.0,10,0.0,2018,0.4383504291396274,0.337995337995338,1.0,0.42924528301886794,0.004020458416604774,0.2914378046989441,8.714761370335581e-06
74,2018-01-19,1418.0,1182.0,399.0,3355.0,7,0.0,2018,0.4226527570789866,0.33756345177664976,1.0,0.4386792452830189,0.0027693367415074846,0.2798054814338684,9.238460673438536e-06
75,2018-01-20,2029.0,1531.0,568.0,4298.0,9,0.0,2018,0.472080037226617,0.37099934683213587,1.0,0.44339622641509435,0.0035870173868426045,0.27642711997032166,3.208194666403952e-05
76,2018-01-21,813.0,685.0,212.0,1893.0,4,0.0,2018,0.4294770206022187,0.3094890510948905,1.0,0.4481132075471698,0.0016049032723626285,0.28854718804359436,7.038489920049601e-07
77,2018-01-22,1899.0,1525.0,512.0,4377.0,9,0.0,2018,0.43385880740233035,0.3357377049180328,1.0,0.4528301886792453,0.0035729598399313993,0.2742154896259308,1.3523592162525902e-05
78,2018-01-23,1087.0,856.0,291.0,2399.0,5,0.0,2018,0.4531054606085869,0.3399532710280374,1.0,0.45754716981132076,0.0020055433593319854,0.29807955026626587,3.516536754187868e-06
79,2018-01-24,1867.0,1554.0,530.0,4326.0,9,0.0,2018,0.43157651410078596,0.3410553410553411,1.0,0.46226415094339623,0.0036409046500022256,0.2598281502723694,2.40221664927933e-05
80,2018-01-26,2066.0,1700.0,577.0,4767.0,10,0.0,2018,0.43339626599538494,0.33941176470588236,1.0,0.4716981132075472,0.00398297162484156,0.2726569324731827,1.774894853041701e-05
81,2018-01-26,2066.0,1700.0,577.0,4767.0,10,0.0,2018,0.43339626599538494,0.33941176470588236,1.0,0.4716981132075472,0.00398297162484156,0.2726569324731827,1.774894853041701e-05
82,2018-01-28,1536.0,1203.0,443.0,3332.0,7,0.0,2018,0.460984393757503,0.36824605153782214,1.0,0.4811320754716981,0.0028185381556967036,0.2671387940645218,2.88130066259498e-05
83,2018-01-28,1536.0,1203.0,443.0,3332.0,7,0.0,2018,0.460984393757503,0.36824605153782214,1.0,0.4811320754716981,0.0028185381556967036,0.2671387940645218,2.88130066259498e-05
84,2018-01-30,1930.0,1559.0,488.0,4281.0,9,0.0,2018,0.45082924550338704,0.3130211674150096,1.0,0.49056603773584906,0.0036526192724282303,0.2708914279937744,6.483088530283799e-06
85,2018-01-31,1672.0,1321.0,447.0,3811.0,8,0.0,2018,0.43872999212805036,0.3383800151400454,1.0,0.49528301886792453,0.003095003244950412,0.2861461937427521,8.444320496012788e-06
86,2018-02-02,1968.0,1561.0,523.0,4285.0,9,0.0,2018,0.45927654609101515,0.3350416399743754,1.0,0.5047169811320755,0.003657305121398632,0.278460368514061,1.1708643932136498e-05
87,2018-02-02,1968.0,1561.0,523.0,4285.0,9,0.0,2018,0.45927654609101515,0.3350416399743754,1.0,0.5047169811320755,0.003657305121398632,0.278460368514061,1.1708643932136498e-05
88,2018-02-03,1931.0,1566.0,553.0,4301.0,9,0.0,2018,0.4489653568937456,0.35312899106002554,1.0,0.5094339622641509,0.003669019743824637,0.2792511284351349,2.0025284432697832e-05
89,2018-02-04,1215.0,1046.0,353.0,2856.0,6,0.0,2018,0.4254201680672269,0.33747609942638623,1.0,0.5141509433962265,0.0024506990115201596,0.2618354856967926,1.402168038732644e-05
90,2018-02-05,1509.0,1192.0,410.0,3327.0,7,0.0,2018,0.45356176735798015,0.34395973154362414,1.0,0.5188679245283019,0.0027927659863594937,0.27693602442741394,1.2545600011702052e-05
91,2018-02-06,1683.0,1355.0,451.0,3788.0,8,0.0,2018,0.4442977824709609,0.3328413284132841,1.0,0.5235849056603774,0.0031746626774472432,0.3362412452697754,3.669730569559662e-08
92,2018-02-08,1236.0,1082.0,376.0,2971.0,6,0.0,2018,0.41602154156849547,0.34750462107208874,1.0,0.5330188679245284,0.0025350442929873928,0.27458271384239197,1.3480363077023304e-05
93,2018-02-09,1858.0,1563.0,526.0,4286.0,9,0.0,2018,0.43350443303779745,0.3365323096609085,1.0,0.5377358490566038,0.003661990970369034,0.27325233817100525,1.4663911089589974e-05
94,2018-02-10,1596.0,1249.0,436.0,3445.0,7,0.0,2018,0.4632801161103048,0.3490792634107286,1.0,0.5424528301886793,0.002926312682015946,0.28313256800174713,1.2726436218732748e-05
95,2018-02-10,1596.0,1249.0,436.0,3445.0,7,0.0,2018,0.4632801161103048,0.3490792634107286,1.0,0.5424528301886793,0.002926312682015946,0.28313256800174713,1.2726436218732748e-05
96,2018-02-12,1245.0,1048.0,329.0,2811.0,6,0.0,2018,0.4429028815368196,0.3139312977099237,1.0,0.5518867924528302,0.0024553848604905617,0.26556870341300964,5.742999159897663e-06
97,2018-02-14,2650.0,2121.0,740.0,5692.0,12,0.0,2018,0.46556570625439214,0.3488920320603489,1.0,0.5613207547169812,0.004969342833111146,0.27744387090206146,2.536769874087069e-05
98,2018-02-14,2650.0,2121.0,740.0,5692.0,12,0.0,2018,0.46556570625439214,0.3488920320603489,1.0,0.5613207547169812,0.004969342833111146,0.27744387090206146,2.536769874087069e-05
99,2018-02-15,487.0,361.0,121.0,955.0,2,0.0,2018,0.5099476439790576,0.33518005540166207,1.0,0.5660377358490566,0.0008457957391575312,0.28663501143455505,1.9932202490771815e-06
100,2018-02-23,2445.0,1989.0,656.0,5285.0,11,0.0,2018,0.46263008514664145,0.3298139768728004,1.0,0.5754716981132075,0.004660076801064625,0.28326645493507385,1.0096856983911824e-05
101,2018-02-23,2445.0,1989.0,656.0,5285.0,11,0.0,2018,0.46263008514664145,0.3298139768728004,1.0,0.5754716981132075,0.004660076801064625,0.28326645493507385,1.0096856983911824e-05
